from,to,value
E02000004,W02000205,1
E02000026,W02000208,3
E02000301,W02000202,1
E02000323,W02000202,1
E02000385,W02000208,1
E02000428,W02000202,1
E02000542,W02000208,1
E02000546,W02000208,1
E02000619,W02000204,1
E02000700,W02000205,1
E02000735,W02000208,1
E02000741,W02000208,1
E02000781,W02000206,2
E02000884,W02000208,1
E02001035,W02000203,1
E02001045,W02000200,1
E02001061,W02000200,1
E02001138,W02000208,1
E02001290,W02000203,1
E02001458,W02000208,1
E02001490,W02000203,1
E02001570,W02000208,1
E02001578,W02000208,1
E02001598,W02000208,1
E02001607,W02000208,1
E02001649,W02000208,1
E02001856,W02000208,1
E02001959,W02000202,1
E02001963,W02000201,1
E02001974,W02000201,1
E02001981,W02000207,1
E02002053,W02000202,1
E02002114,W02000202,1
E02002298,W02000200,1
E02002484,W02000208,1
E02002598,W02000200,1
E02002612,W02000207,1
E02002831,W02000202,1
E02003013,W02000206,1
E02003022,W02000202,1
E02003041,W02000208,1
E02003045,W02000206,1
E02003060,W02000206,1
E02003062,W02000202,2
E02003071,W02000203,1
E02003084,W02000206,1
E02003087,W02000206,1
E02003094,W02000208,1
E02003178,W02000203,1
E02003276,W02000208,1
E02003296,W02000208,2
E02003332,W02000208,1
E02003404,W02000208,1
E02003418,W02000205,1
E02003519,W02000206,1
E02003535,W02000208,1
E02003711,W02000205,1
E02003837,W02000200,1
E02004068,W02000208,1
E02004169,W02000206,1
E02004179,W02000208,1
E02004218,W02000208,1
E02004262,W02000208,1
E02004312,W02000201,1
E02004411,W02000208,3
E02004551,W02000208,1
E02004570,W02000203,1
E02004603,W02000206,1
E02004616,W02000206,2
E02004622,W02000205,1
E02004633,W02000208,2
E02004649,W02000202,2
E02004649,W02000206,1
E02004662,W02000202,1
E02004669,W02000206,1
E02004674,W02000205,2
E02004885,W02000203,1
E02004945,W02000208,1
E02005088,W02000202,1
E02005118,W02000208,1
E02005130,W02000208,1
E02005347,W02000202,1
E02005496,W02000208,1
E02005828,W02000203,1
E02005830,W02000203,1
E02005894,W02000201,1
E02005934,W02000206,1
E02005938,W02000203,1
E02006017,W02000206,1
E02006044,W02000205,1
E02006050,W02000205,1
E02006095,W02000202,1
E02006149,W02000202,1
E02006440,W02000208,1
E02006468,W02000202,1
E02006517,W02000208,1
E02006522,W02000208,1
E02006635,W02000202,2
E02006641,W02000208,1
E02006656,W02000205,1
E02006660,W02000206,1
E02006709,W02000203,5
E02006741,W02000208,1
E02006846,W02000206,2
E02006897,W02000208,3
W02000003,W02000208,1
W02000026,W02000208,1
W02000052,W02000208,1
W02000053,W02000208,1
W02000060,W02000208,1
W02000091,W02000208,1
W02000098,W02000208,1
W02000099,W02000200,2
W02000099,W02000202,2
W02000100,W02000201,1
W02000100,W02000202,1
W02000100,W02000205,1
W02000101,W02000200,1
W02000101,W02000202,1
W02000101,W02000205,1
W02000101,W02000206,1
W02000101,W02000208,1
W02000102,W02000201,1
W02000103,W02000200,1
W02000105,W02000202,1
W02000106,W02000202,1
W02000106,W02000208,1
W02000107,W02000202,1
W02000107,W02000205,1
W02000108,W02000202,5
W02000109,W02000202,1
W02000110,W02000208,1
W02000111,W02000200,2
W02000111,W02000202,1
W02000111,W02000205,1
W02000111,W02000207,1
W02000113,W02000201,1
W02000113,W02000203,1
W02000113,W02000206,1
W02000113,W02000208,2
W02000114,W02000200,1
W02000114,W02000206,2
W02000114,W02000208,1
W02000118,W02000200,1
W02000118,W02000202,1
W02000118,W02000208,1
W02000120,W02000208,1
W02000122,W02000208,2
W02000124,W02000208,1
W02000125,W02000206,1
W02000126,W02000202,2
W02000126,W02000206,1
W02000126,W02000208,2
W02000128,W02000201,2
W02000128,W02000208,1
W02000129,W02000201,1
W02000129,W02000205,1
W02000129,W02000208,2
W02000130,W02000208,1
W02000131,W02000205,1
W02000132,W02000202,1
W02000133,W02000208,1
W02000134,W02000201,1
W02000134,W02000203,1
W02000134,W02000208,1
W02000135,W02000208,1
W02000135,W02000209,1
W02000136,W02000200,1
W02000136,W02000205,1
W02000136,W02000209,1
W02000137,W02000208,1
W02000137,W02000209,3
W02000139,W02000201,1
W02000139,W02000203,1
W02000139,W02000208,5
W02000140,W02000208,1
W02000141,W02000206,2
W02000142,W02000202,4
W02000142,W02000205,1
W02000142,W02000206,1
W02000142,W02000207,1
W02000142,W02000208,2
W02000143,W02000202,1
W02000143,W02000203,1
W02000143,W02000206,1
W02000143,W02000207,1
W02000143,W02000208,2
W02000143,W02000209,2
W02000144,W02000200,1
W02000144,W02000202,6
W02000144,W02000206,2
W02000144,W02000208,6
W02000145,W02000202,1
W02000145,W02000203,2
W02000145,W02000205,1
W02000145,W02000206,6
W02000145,W02000208,6
W02000146,W02000200,1
W02000146,W02000201,3
W02000146,W02000202,2
W02000146,W02000204,1
W02000146,W02000205,3
W02000146,W02000206,6
W02000146,W02000208,13
W02000147,W02000201,1
W02000147,W02000202,2
W02000147,W02000203,1
W02000147,W02000206,4
W02000147,W02000207,1
W02000147,W02000208,4
W02000147,W02000209,2
W02000148,W02000202,2
W02000148,W02000205,1
W02000148,W02000206,1
W02000148,W02000208,2
W02000148,W02000209,1
W02000149,W02000202,3
W02000149,W02000204,1
W02000149,W02000205,4
W02000149,W02000206,1
W02000149,W02000207,1
W02000149,W02000208,5
W02000151,W02000200,3
W02000151,W02000201,7
W02000151,W02000202,39
W02000151,W02000203,5
W02000151,W02000204,5
W02000151,W02000205,14
W02000151,W02000206,18
W02000151,W02000208,20
W02000151,W02000209,1
W02000152,W02000201,4
W02000152,W02000202,8
W02000152,W02000203,4
W02000152,W02000205,3
W02000152,W02000206,7
W02000152,W02000208,25
W02000153,W02000201,4
W02000153,W02000202,5
W02000153,W02000205,6
W02000153,W02000206,4
W02000153,W02000208,8
W02000153,W02000209,1
W02000154,W02000200,1
W02000154,W02000201,3
W02000154,W02000202,14
W02000154,W02000203,3
W02000154,W02000204,1
W02000154,W02000205,11
W02000154,W02000206,3
W02000154,W02000208,17
W02000154,W02000209,1
W02000156,W02000201,1
W02000156,W02000202,7
W02000156,W02000203,2
W02000156,W02000204,3
W02000156,W02000205,2
W02000156,W02000206,8
W02000156,W02000207,2
W02000156,W02000208,23
W02000156,W02000209,3
W02000157,W02000200,2
W02000157,W02000201,1
W02000157,W02000202,6
W02000157,W02000203,4
W02000157,W02000204,1
W02000157,W02000205,15
W02000157,W02000206,5
W02000157,W02000208,22
W02000158,W02000201,3
W02000158,W02000202,12
W02000158,W02000205,13
W02000158,W02000206,16
W02000158,W02000208,16
W02000158,W02000209,1
W02000159,W02000201,4
W02000159,W02000202,2
W02000159,W02000203,2
W02000159,W02000204,2
W02000159,W02000205,5
W02000159,W02000206,1
W02000159,W02000208,13
W02000160,W02000201,1
W02000160,W02000202,13
W02000160,W02000203,1
