from,to,value
E02000001,E02000390,1
E02000001,E02000391,3
E02000001,E02000394,3
E02000001,E02000395,4
E02000001,E02000397,1
E02000002,E02000397,2
E02000002,E02000398,1
E02000003,E02000391,1
E02000003,E02000392,1
E02000003,E02000397,1
E02000003,E02000398,1
E02000004,E02000398,1
E02000005,E02000392,2
E02000005,E02000396,1
E02000005,E02000397,1
E02000007,E02000395,1
E02000007,E02000396,2
E02000007,E02000397,1
E02000007,E02000398,5
E02000008,E02000391,2
E02000008,E02000393,2
E02000008,E02000395,1
E02000008,E02000396,1
E02000009,E02000393,1
E02000009,E02000396,1
E02000009,E02000398,3
E02000010,E02000396,2
E02000010,E02000397,1
E02000010,E02000398,1
E02000011,E02000392,2
E02000011,E02000395,1
E02000011,E02000396,1
E02000011,E02000397,1
E02000012,E02000394,2
E02000012,E02000396,3
E02000012,E02000397,1
E02000012,E02000398,7
E02000013,E02000390,1
E02000013,E02000394,2
E02000013,E02000395,2
E02000013,E02000396,1
E02000013,E02000397,1
E02000013,E02000398,2
E02000014,E02000391,2
E02000014,E02000392,4
E02000014,E02000394,2
E02000014,E02000395,1
E02000014,E02000398,3
E02000015,E02000392,1
E02000015,E02000395,3
E02000015,E02000397,1
E02000015,E02000398,2
E02000016,E02000391,2
E02000016,E02000396,1
E02000016,E02000398,1
E02000017,E02000392,10
E02000017,E02000394,3
E02000017,E02000397,1
E02000017,E02000398,1
E02000018,E02000394,3
E02000018,E02000398,1
E02000019,E02000394,1
E02000020,E02000391,1
E02000020,E02000394,1
E02000020,E02000395,1
E02000020,E02000398,2
E02000021,E02000392,1
E02000021,E02000394,4
E02000021,E02000395,2
E02000021,E02000398,1
E02000022,E02000391,1
E02000022,E02000394,1
E02000022,E02000395,1
E02000022,E02000397,1
E02000022,E02000398,5
E02000023,E02000392,2
E02000023,E02000395,2
E02000023,E02000398,1
E02000024,E02000394,1
E02000024,E02000398,5
E02000025,E02000390,1
E02000025,E02000391,1
E02000025,E02000393,1
E02000025,E02000394,1
E02000025,E02000395,2
E02000025,E02000397,2
E02000025,E02000398,2
E02000026,E02000391,1
E02000026,E02000394,1
E02000026,E02000395,1
E02000026,E02000396,1
E02000026,E02000397,7
E02000026,E02000398,5
E02000027,E02000395,1
E02000027,E02000397,4
E02000027,E02000398,5
E02000028,E02000391,3
E02000028,E02000392,1
E02000028,E02000397,3
E02000028,E02000398,1
E02000029,E02000390,1
E02000029,E02000392,1
E02000029,E02000397,4
E02000029,E02000398,4
E02000030,E02000391,1
E02000030,E02000398,5
E02000031,E02000397,2
E02000031,E02000398,1
E02000032,E02000391,1
E02000032,E02000395,1
E02000032,E02000397,7
E02000032,E02000398,15
E02000033,E02000392,3
E02000033,E02000395,3
E02000033,E02000397,1
E02000033,E02000398,8
E02000034,E02000392,3
E02000034,E02000396,1
E02000034,E02000397,2
E02000034,E02000398,7
E02000035,E02000391,3
