from,to,value
E02000007,W02000310,2
E02000014,W02000313,1
E02000016,W02000313,1
E02000041,W02000312,1
E02000063,W02000310,3
E02000065,W02000310,1
E02000085,W02000310,1
E02000097,W02000315,1
E02000111,W02000313,1
E02000112,W02000315,1
E02000182,W02000318,1
E02000195,W02000317,1
E02000226,W02000317,1
E02000294,W02000314,1
E02000323,W02000310,1
E02000359,W02000310,1
E02000373,W02000310,2
E02000374,W02000310,1
E02000403,W02000310,1
E02000408,W02000312,1
E02000464,W02000310,1
E02000495,W02000315,1
E02000501,W02000317,1
E02000526,W02000310,1
E02000532,W02000310,1
E02000564,W02000310,1
E02000615,W02000313,1
E02000632,W02000310,2
E02000641,W02000310,1
E02000643,W02000317,1
E02000654,W02000314,2
E02000708,W02000315,1
E02000717,W02000317,2
E02000722,W02000310,1
E02000725,W02000310,1
E02000729,W02000310,2
E02000730,W02000317,1
E02000732,W02000310,1
E02000745,W02000310,1
E02000813,W02000310,1
E02000926,W02000315,1
E02001007,W02000313,1
E02001012,W02000315,1
E02001015,W02000310,1
E02001025,W02000313,1
E02001028,W02000313,1
E02001043,W02000313,1
E02001148,W02000310,1
E02001151,W02000310,1
E02001153,W02000313,3
E02001154,W02000313,1
E02001163,W02000311,1
E02001169,W02000311,1
E02001316,W02000313,1
E02001319,W02000310,1
E02001353,W02000313,1
E02001394,W02000313,2
E02001443,W02000311,1
E02001447,W02000313,1
E02001454,W02000310,1
E02001484,W02000313,1
E02001485,W02000310,1
E02001563,W02000313,1
E02001615,W02000313,1
E02001674,W02000313,1
E02001696,W02000310,1
E02001698,W02000313,1
E02001751,W02000313,1
E02001759,W02000313,1
E02001799,W02000310,2
E02001799,W02000316,1
E02001822,W02000317,1
E02001839,W02000313,1
E02001868,W02000310,1
E02001874,W02000316,1
E02001890,W02000313,1
E02001892,W02000310,1
E02001928,W02000310,1
E02001944,W02000316,1
E02001950,W02000313,1
E02001955,W02000313,1
E02001964,W02000313,1
E02001998,W02000317,1
E02002006,W02000313,1
E02002008,W02000313,1
E02002027,W02000313,1
E02002067,W02000313,1
E02002071,W02000313,1
E02002079,W02000310,1
E02002089,W02000316,1
E02002093,W02000313,1
E02002105,W02000311,1
E02002124,W02000310,1
E02002130,W02000316,1
E02002164,W02000318,1
E02002175,W02000310,1
E02002324,W02000312,2
E02002341,W02000313,2
E02002388,W02000313,1
E02002425,W02000313,1
E02002458,W02000313,1
E02002475,W02000310,1
E02002483,W02000317,5
E02002484,W02000317,1
E02002485,W02000317,1
E02002487,W02000317,2
E02002488,W02000317,1
E02002489,W02000317,1
E02002490,W02000317,2
E02002492,W02000317,5
E02002493,W02000317,2
E02002494,W02000317,2
E02002515,W02000317,1
E02002557,W02000317,1
E02002575,W02000318,1
E02002582,W02000313,1
E02002585,W02000313,1
E02002598,W02000312,1
E02002638,W02000317,1
E02002653,W02000310,1
E02002657,W02000313,1
E02002681,W02000313,1
E02002706,W02000311,1
E02002733,W02000317,1
E02002753,W02000314,1
E02002845,W02000310,1
E02002885,W02000310,1
E02002905,W02000312,1
E02002908,W02000315,1
E02002909,W02000312,2
E02002909,W02000317,1
E02002911,W02000314,1
E02002912,W02000314,1
E02002912,W02000317,2
E02002912,W02000318,1
E02002914,W02000314,1
E02002917,W02000319,1
E02002918,W02000315,1
E02002920,W02000317,1
E02002922,W02000318,2
E02002923,W02000317,1
E02002924,W02000314,1
E02002924,W02000315,2
E02002924,W02000317,1
E02002925,W02000316,2
E02002925,W02000317,1
