from,to,value
E02000033,E02003979,1
E02000115,E02003973,2
E02000144,E02003979,1
E02000292,E02003973,1
E02000372,E02003973,1
E02000382,E02003978,2
E02000600,E02003976,1
E02000623,E02003979,1
E02000909,E02003975,1
E02000984,E02003976,1
E02001025,E02003973,1
E02001028,E02003979,1
E02001051,E02003979,1
E02001065,E02003973,3
E02001068,E02003979,1
E02001073,E02003979,1
E02001078,E02003979,2
E02001080,E02003973,2
E02001080,E02003979,2
E02001081,E02003973,1
E02001082,E02003977,1
E02001086,E02003972,1
E02001103,E02003976,1
E02001113,E02003976,1
E02001137,E02003972,1
E02001147,E02003976,1
E02001169,E02003979,1
E02001173,E02003976,1
E02001176,E02003977,1
E02001184,E02003979,1
E02001209,E02003971,1
E02001219,E02003972,1
E02001223,E02003972,1
E02001226,E02003970,1
E02001227,E02003972,1
E02001250,E02003972,1
E02001255,E02003971,2
E02001267,E02003972,1
E02001274,E02003972,1
E02001276,E02003972,1
E02001277,E02003972,1
E02001277,E02003979,1
E02001282,E02003978,1
E02001283,E02003977,1
E02001284,E02003972,1
E02001285,E02003977,1
E02001285,E02003979,1
E02001286,E02003972,1
E02001288,E02003972,2
E02001290,E02003972,1
E02001292,E02003972,1
E02001327,E02003978,1
E02001360,E02003976,1
E02001374,E02003972,1
E02001377,E02003974,1
E02001377,E02003979,1
E02001407,E02003975,1
E02001408,E02003975,1
E02001410,E02003977,1
E02001419,E02003972,1
E02001425,E02003972,1
E02001425,E02003973,1
E02001430,E02003978,1
E02001436,E02003972,1
E02001448,E02003978,1
E02001454,E02003978,1
E02001489,E02003976,1
E02001505,E02003976,1
E02001591,E02003979,1
E02001594,E02003975,1
E02001647,E02003970,1
E02001648,E02003971,1
E02001651,E02003978,1
E02001685,E02003971,1
E02001702,E02003972,3
E02001703,E02003971,1
E02001708,E02003975,1
E02001708,E02003978,1
E02001710,E02003978,1
E02001718,E02003970,1
E02001722,E02003972,1
E02001725,E02003975,1
E02001727,E02003970,1
E02001730,E02003970,2
E02001730,E02003971,3
E02001730,E02003972,2
E02001733,E02003972,1
E02001734,E02003970,1
E02001743,E02003972,1
E02001743,E02003976,1
E02001746,E02003976,1
E02001749,E02003972,1
E02001756,E02003978,1
E02001759,E02003973,1
E02001766,E02003970,1
E02001775,E02003972,1
