from,to,value
E02000075,W02000138,1
E02000092,W02000130,1
E02000112,W02000130,1
E02000118,W02000130,1
E02000141,W02000130,1
E02000163,W02000130,1
E02000171,W02000135,1
E02000228,W02000133,1
E02000268,W02000138,1
E02000277,W02000138,1
E02000282,W02000138,1
E02000404,W02000135,1
E02000543,W02000130,1
E02000550,W02000139,1
E02000657,W02000136,1
E02000673,W02000133,1
E02000673,W02000138,1
E02000676,W02000133,1
E02000676,W02000138,1
E02000685,W02000136,1
E02000700,W02000130,1
E02000709,W02000130,1
E02000767,W02000130,1
E02000796,W02000130,1
E02000818,W02000137,1
E02000822,W02000137,1
E02000831,W02000130,1
E02000832,W02000130,1
E02000870,W02000132,1
E02000873,W02000132,1
E02000935,W02000139,1
E02000938,W02000139,2
E02000945,W02000139,1
E02000976,W02000132,2
E02000984,W02000130,1
E02001047,W02000130,1
E02001094,W02000139,1
E02001140,W02000139,1
E02001144,W02000131,1
E02001206,W02000130,1
E02001253,W02000138,1
E02001479,W02000139,1
E02001598,W02000134,1
E02001608,W02000139,2
E02001738,W02000134,1
E02001768,W02000134,1
E02001769,W02000133,1
E02001769,W02000138,1
E02001770,W02000138,1
E02001784,W02000133,1
E02001792,W02000138,1
E02001864,W02000130,1
E02001890,W02000133,1
E02001900,W02000133,1
E02001946,W02000136,1
E02001952,W02000137,1
E02001957,W02000137,1
E02002075,W02000138,3
E02002099,W02000133,1
E02002184,W02000136,1
E02002300,W02000130,1
E02002317,W02000137,1
E02002431,W02000134,1
E02002477,W02000136,1
E02002489,W02000134,2
E02002500,W02000135,1
E02002509,W02000133,1
E02002530,W02000138,1
E02002555,W02000138,2
E02002574,W02000138,1
E02002589,W02000138,1
E02002627,W02000134,1
E02002629,W02000137,2
E02002678,W02000138,1
E02002733,W02000130,1
E02002734,W02000130,1
E02002781,W02000136,1
E02002790,W02000136,1
E02002811,W02000130,1
E02002911,W02000132,1
E02002917,W02000136,2
E02002919,W02000136,1
E02002927,W02000130,1
E02002929,W02000134,2
E02002996,W02000139,1
E02003026,W02000135,1
E02003027,W02000138,1
E02003036,W02000130,1
E02003106,W02000139,1
E02003122,W02000138,1
E02003123,W02000138,1
E02003126,W02000138,2
E02003129,W02000138,1
E02003130,W02000138,2
E02003132,W02000138,2
E02003135,W02000138,2
E02003136,W02000138,1
E02003137,W02000138,1
E02003139,W02000138,1
E02003140,W02000138,1
E02003142,W02000138,1
E02003143,W02000138,2
E02003144,W02000138,2
E02003145,W02000138,2
E02003147,W02000138,2
E02003149,W02000138,1
E02003150,W02000138,2
E02003151,W02000138,1
E02003152,W02000138,1
E02003169,W02000137,1
E02003221,W02000139,2
E02003226,W02000137,1
E02003254,W02000131,1
E02003261,W02000130,1
E02003283,W02000133,1
E02003316,W02000135,1
E02003346,W02000138,1
E02003348,W02000138,1
E02003353,W02000136,1
E02003354,W02000132,1
E02003355,W02000132,1
E02003358,W02000136,1
E02003360,W02000136,1
E02003361,W02000136,1
E02003362,W02000136,1
E02003363,W02000136,1
E02003364,W02000136,4
E02003369,W02000134,1
E02003379,W02000136,1
E02003400,W02000132,1
E02003406,W02000136,1
E02003446,W02000136,1
E02003451,W02000136,1
E02003454,W02000136,2
E02003529,W02000138,1
E02003533,W02000138,6
E02003534,W02000138,1
E02003536,W02000138,1
E02003537,W02000138,1
E02003539,W02000138,2
E02003540,W02000138,2
E02003542,W02000138,1
E02003544,W02000138,2
E02003558,W02000138,1
E02003558,W02000139,1
E02003562,W02000138,1
E02003568,W02000138,1
E02003570,W02000138,1
E02003574,W02000138,1
E02003579,W02000138,1
E02003594,W02000138,1
E02003624,W02000138,1
E02003716,W02000133,2
E02003768,W02000138,1
E02003785,W02000132,1
E02003809,W02000132,1
E02003810,W02000132,2
E02003875,W02000136,1
E02003876,W02000138,1
E02003884,W02000138,1
E02003895,W02000138,1
E02003896,W02000138,1
E02003902,W02000138,1
E02003903,W02000138,1
E02003912,W02000138,1
E02003916,W02000138,1
E02003917,W02000138,1
E02003926,W02000133,1
E02003943,W02000138,1
E02003944,W02000138,1
E02003955,W02000138,1
E02003957,W02000136,1
E02003958,W02000136,1
E02003977,W02000133,1
E02004033,W02000137,1
E02004037,W02000134,1
E02004038,W02000134,2
E02004038,W02000137,1
E02004122,W02000131,1
E02004130,W02000138,1
E02004153,W02000133,1
E02004207,W02000130,1
E02004212,W02000138,1
E02004270,W02000133,1
E02004468,W02000133,1
E02004559,W02000130,1
E02004625,W02000138,1
E02004643,W02000131,1
E02004676,W02000131,1
E02004677,W02000130,2
E02004677,W02000131,1
E02004677,W02000138,2
E02004689,W02000136,1
E02004690,W02000136,1
E02004712,W02000131,1
E02004716,W02000135,1
E02004717,W02000138,1
E02004727,W02000138,1
E02004730,W02000130,1
E02004730,W02000139,1
E02004733,W02000138,1
E02004735,W02000138,1
E02004736,W02000138,1
E02004738,W02000138,2
E02004741,W02000138,1
E02004748,W02000138,1
E02004751,W02000136,2
E02004752,W02000136,1
E02004758,W02000136,1
E02004759,W02000134,2
E02004791,W02000134,1
E02004796,W02000134,1
E02004801,W02000134,2
E02004802,W02000136,1
E02004838,W02000131,1
E02004841,W02000130,1
E02004842,W02000133,1
E02004844,W02000139,1
E02004863,W02000136,2
E02004865,W02000135,1
E02004885,W02000139,1
E02005019,W02000132,2
E02005023,W02000132,1
E02005076,W02000138,1
E02005087,W02000134,1
E02005098,W02000135,1
E02005115,W02000138,2
E02005116,W02000138,1
E02005127,W02000138,1
E02005128,W02000132,1
E02005134,W02000132,1
E02005136,W02000132,1
E02005138,W02000132,1
E02005142,W02000132,2
E02005145,W02000139,1
E02005146,W02000132,1
E02005214,W02000134,1
E02005374,W02000130,1
E02005592,W02000131,1
E02005622,W02000132,1
E02005680,W02000130,1
E02005706,W02000130,1
E02005829,W02000137,1
E02005995,W02000132,1
E02006015,W02000130,1
E02006017,W02000134,1
E02006020,W02000133,1
E02006027,W02000132,1
E02006042,W02000130,4
E02006057,W02000131,1
E02006120,W02000133,1
E02006124,W02000133,1
E02006127,W02000135,1
E02006182,W02000130,1
E02006195,W02000133,1
E02006203,W02000133,1
E02006229,W02000130,1
E02006341,W02000136,1
E02006350,W02000137,1
E02006356,W02000136,1
E02006426,W02000136,1
E02006443,W02000137,1
E02006444,W02000137,1
E02006445,W02000137,1
E02006449,W02000134,2
