from,to,value
E02000077,W02000251,1
E02000078,W02000251,1
E02000086,W02000250,1
E02000153,W02000250,1
E02000165,W02000250,1
E02000194,W02000253,1
E02000210,W02000258,1
E02000221,W02000250,1
E02000229,W02000258,1
E02000234,W02000256,1
E02000429,W02000250,1
E02000490,W02000250,1
E02000512,W02000250,1
E02000547,W02000253,1
E02000598,W02000258,1
E02000646,W02000258,1
E02000661,W02000250,1
E02000665,W02000253,1
E02000666,W02000253,1
E02000685,W02000250,1
E02000758,W02000252,1
E02000769,W02000258,1
E02000810,W02000257,1
E02000966,W02000250,1
E02000994,W02000250,1
E02000995,W02000250,1
E02001003,W02000250,1
E02001011,W02000250,1
E02001015,W02000250,2
E02001017,W02000250,1
E02001061,W02000250,1
E02001065,W02000250,1
E02001092,W02000250,1
E02001144,W02000251,1
E02001145,W02000251,1
E02001231,W02000250,1
E02001238,W02000258,1
E02001245,W02000250,2
E02001247,W02000250,1
E02001258,W02000250,1
E02001308,W02000251,2
E02001354,W02000250,1
E02001371,W02000250,1
E02001473,W02000250,1
E02001475,W02000251,1
E02001478,W02000250,1
E02001485,W02000251,1
E02001486,W02000254,1
E02001494,W02000250,1
E02001542,W02000250,1
E02001543,W02000250,1
E02001547,W02000250,1
E02001550,W02000250,1
E02001635,W02000250,1
E02001697,W02000250,2
E02001708,W02000250,1
E02001724,W02000250,1
E02001748,W02000250,2
E02001770,W02000251,1
E02001779,W02000250,1
E02001783,W02000250,1
E02001787,W02000250,1
E02001798,W02000250,1
E02001826,W02000250,1
E02001870,W02000253,1
E02001907,W02000253,1
E02001981,W02000250,1
E02001985,W02000253,2
E02002002,W02000250,1
E02002026,W02000250,1
E02002027,W02000250,1
E02002031,W02000250,1
E02002052,W02000250,2
E02002064,W02000256,1
E02002095,W02000250,1
E02002130,W02000250,1
E02002135,W02000250,1
E02002148,W02000250,1
E02002161,W02000250,1
E02002196,W02000250,1
E02002259,W02000250,1
E02002260,W02000250,1
E02002262,W02000250,1
E02002275,W02000250,1
E02002282,W02000250,1
E02002305,W02000251,1
E02002311,W02000251,1
E02002323,W02000250,1
E02002323,W02000251,1
E02002334,W02000252,1
E02002391,W02000251,1
E02002466,W02000251,1
E02002474,W02000250,1
E02002485,W02000250,1
E02002491,W02000250,1
E02002542,W02000250,1
E02002543,W02000251,1
E02002545,W02000250,2
E02002545,W02000251,1
E02002547,W02000251,1
E02002558,W02000250,1
E02002569,W02000250,1
E02002576,W02000250,2
E02002594,W02000250,1
E02002663,W02000250,1
E02002672,W02000250,1
E02002675,W02000250,1
E02002677,W02000250,1
E02002684,W02000250,1
E02002738,W02000250,2
E02002801,W02000250,2
E02002827,W02000250,2
E02002863,W02000250,1
E02002905,W02000252,1
E02002910,W02000250,1
E02002914,W02000250,1
E02002915,W02000250,1
E02002917,W02000250,2
E02002918,W02000250,1
E02002919,W02000250,4
E02002920,W02000250,1
E02002922,W02000251,1
E02002924,W02000250,1
E02002925,W02000250,1
E02002927,W02000250,4
E02002927,W02000257,1
E02002930,W02000250,2
E02002939,W02000252,2
E02002946,W02000250,2
E02002988,W02000250,1
E02002991,W02000250,1
E02003007,W02000250,1
E02003012,W02000250,1
E02003014,W02000250,1
E02003020,W02000250,2
E02003023,W02000251,1
E02003027,W02000253,1
E02003033,W02000250,1
E02003039,W02000250,1
E02003040,W02000251,1
E02003043,W02000250,1
E02003044,W02000250,1
E02003045,W02000250,2
E02003060,W02000250,1
E02003065,W02000250,1
E02003067,W02000250,2
E02003070,W02000250,1
E02003077,W02000250,1
E02003078,W02000250,1
E02003079,W02000250,1
E02003081,W02000250,1
E02003082,W02000257,2
E02003084,W02000251,1
E02003089,W02000251,1
E02003090,W02000250,1
E02003091,W02000252,1
E02003092,W02000250,1
E02003092,W02000251,1
E02003093,W02000252,1
E02003095,W02000251,1
E02003097,W02000250,1
E02003097,W02000253,1
E02003098,W02000257,1
E02003099,W02000250,1
E02003100,W02000250,2
E02003100,W02000251,1
E02003106,W02000250,1
E02003108,W02000250,1
E02003110,W02000250,1
E02003137,W02000250,1
E02003140,W02000250,1
E02003147,W02000250,1
E02003150,W02000250,1
E02003159,W02000250,1
E02003163,W02000250,1
E02003181,W02000250,1
E02003184,W02000250,2
E02003196,W02000258,1
E02003199,W02000250,2
E02003207,W02000250,1
E02003234,W02000250,3
E02003235,W02000250,1
E02003244,W02000250,1
E02003313,W02000250,1
E02003323,W02000250,1
E02003342,W02000250,1
E02003394,W02000250,1
E02003395,W02000250,1
E02003398,W02000250,1
E02003402,W02000254,3
E02003409,W02000256,1
E02003410,W02000256,1
E02003415,W02000253,1
E02003418,W02000256,3
E02003438,W02000252,1
E02003469,W02000258,1
E02003471,W02000258,2
E02003495,W02000253,1
E02003498,W02000250,2
E02003498,W02000253,1
E02003504,W02000253,1
E02003516,W02000253,2
E02003518,W02000253,1
E02003519,W02000253,1
E02003523,W02000253,1
E02003524,W02000253,1
E02003532,W02000253,1
E02003535,W02000250,1
E02003535,W02000253,1
E02003537,W02000253,1
E02003538,W02000253,1
E02003547,W02000253,1
E02003548,W02000253,1
E02003549,W02000251,1
E02003563,W02000250,1
E02003565,W02000250,1
E02003567,W02000250,2
E02003573,W02000251,2
E02003595,W02000250,1
E02003602,W02000250,1
E02003603,W02000250,1
E02003606,W02000250,1
E02003648,W02000250,1
E02003659,W02000257,2
E02003662,W02000250,1
E02003698,W02000250,1
E02003706,W02000250,1
E02003709,W02000250,1
E02003730,W02000250,2
E02003732,W02000251,1
E02003733,W02000250,1
E02003736,W02000250,1
E02003744,W02000250,1
E02003771,W02000250,1
E02003812,W02000250,1
E02003823,W02000250,1
E02003857,W02000251,1
E02003860,W02000250,1
E02003900,W02000250,1
E02003907,W02000250,1
E02003908,W02000250,1
E02003916,W02000250,1
E02003935,W02000250,1
E02003939,W02000252,1
E02003941,W02000250,2
E02003942,W02000250,1
E02003947,W02000250,2
E02003948,W02000250,1
E02003953,W02000250,1
E02003959,W02000250,1
E02003973,W02000250,1
E02003982,W02000250,1
E02004031,W02000252,1
E02004035,W02000250,1
E02004038,W02000250,1
E02004048,W02000250,2
E02004102,W02000252,1
E02004104,W02000252,1
E02004109,W02000250,1
E02004111,W02000250,1
E02004113,W02000252,1
E02004116,W02000250,1
E02004131,W02000250,1
E02004133,W02000251,2
E02004147,W02000251,1
E02004148,W02000250,2
E02004150,W02000250,1
E02004156,W02000250,1
E02004163,W02000250,1
E02004179,W02000250,1
E02004180,W02000250,1
E02004184,W02000250,1
E02004208,W02000250,2
E02004212,W02000250,1
E02004213,W02000250,1
E02004228,W02000250,1
E02004233,W02000250,1
E02004235,W02000250,1
E02004244,W02000250,1
E02004251,W02000250,1
E02004252,W02000250,2
E02004254,W02000250,1
E02004265,W02000250,1
E02004267,W02000250,1
E02004285,W02000250,1
E02004323,W02000250,2
E02004350,W02000250,1
E02004355,W02000250,1
E02004390,W02000251,2
E02004423,W02000250,1
E02004444,W02000250,2
E02004447,W02000250,1
E02004453,W02000250,1
E02004468,W02000252,1
E02004483,W02000250,1
E02004496,W02000250,1
E02004552,W02000250,1
E02004573,W02000250,1
E02004575,W02000250,1
E02004621,W02000255,1
E02004629,W02000252,4
E02004631,W02000251,1
E02004632,W02000253,2
E02004633,W02000250,1
E02004635,W02000252,1
E02004635,W02000253,1
E02004647,W02000250,1
E02004649,W02000250,1
E02004650,W02000250,1
E02004653,W02000251,1
E02004659,W02000250,1
E02004661,W02000251,1
E02004664,W02000250,1
E02004665,W02000252,1
E02004672,W02000250,2
E02004679,W02000250,1
E02004681,W02000250,1
E02004708,W02000250,1
E02004727,W02000250,1
E02004729,W02000253,1
E02004739,W02000251,1
E02004740,W02000250,1
E02004745,W02000251,1
E02004746,W02000250,1
E02004749,W02000250,1
E02004764,W02000250,1
E02004765,W02000250,1
E02004774,W02000253,1
E02004775,W02000253,1
E02004809,W02000250,2
E02004811,W02000250,1
E02004829,W02000253,1
E02004833,W02000250,1
E02004833,W02000251,2
E02004842,W02000253,1
E02004868,W02000250,1
E02004910,W02000250,1
E02004949,W02000250,1
E02004973,W02000250,1
E02005041,W02000250,2
E02005050,W02000250,1
E02005052,W02000250,1
E02005071,W02000251,1
E02005084,W02000250,1
E02005104,W02000250,2
E02005106,W02000250,2
E02005112,W02000251,1
E02005118,W02000250,1
E02005211,W02000250,1
E02005215,W02000250,1
E02005220,W02000250,1
E02005222,W02000250,1
E02005230,W02000251,1
E02005275,W02000251,1
E02005285,W02000250,1
E02005316,W02000250,1
E02005362,W02000250,1
E02005418,W02000251,1
E02005419,W02000251,1
E02005461,W02000250,1
E02005476,W02000250,1
E02005478,W02000250,1
E02005494,W02000250,1
E02005500,W02000250,1
E02005505,W02000250,2
E02005598,W02000250,1
E02005610,W02000250,1
E02005642,W02000250,1
E02005654,W02000258,1
E02005656,W02000250,1
E02005661,W02000250,1
E02005662,W02000250,1
E02005665,W02000250,1
E02005670,W02000250,1
E02005671,W02000250,1
E02005682,W02000250,1
E02005709,W02000250,1
E02005715,W02000250,1
E02005717,W02000250,1
