from,to,value
E02000040,W02000239,1
E02000045,W02000232,2
E02000166,W02000237,1
E02000187,W02000231,1
E02000304,W02000239,1
E02000314,W02000231,1
E02000391,W02000232,1
E02000478,W02000232,1
E02000520,W02000239,1
E02000545,W02000238,2
E02000553,W02000231,1
E02000578,W02000231,1
E02000598,W02000239,1
E02000629,W02000239,1
E02000636,W02000239,1
E02000670,W02000239,1
E02000687,W02000239,1
E02000907,W02000231,1
E02000926,W02000230,1
E02000945,W02000238,1
E02001022,W02000231,1
E02001028,W02000232,1
E02001157,W02000232,2
E02001159,W02000232,1
E02001175,W02000232,1
E02001186,W02000232,1
E02001213,W02000232,1
E02001223,W02000239,1
E02001243,W02000239,1
E02001281,W02000232,1
E02001293,W02000232,1
E02001295,W02000232,1
E02001304,W02000232,1
E02001321,W02000232,1
E02001331,W02000232,1
E02001334,W02000230,1
E02001342,W02000230,1
E02001369,W02000232,1
E02001499,W02000231,1
E02001546,W02000232,2
E02001575,W02000232,1
E02001588,W02000232,1
E02001603,W02000232,1
E02001605,W02000232,1
E02001684,W02000232,1
E02001688,W02000236,1
E02001723,W02000239,1
E02001750,W02000230,1
E02001756,W02000232,1
E02001759,W02000232,1
E02001783,W02000232,1
E02001823,W02000232,1
E02001828,W02000234,1
E02001842,W02000230,1
E02001865,W02000232,1
E02001868,W02000237,1
E02001876,W02000235,1
E02001898,W02000231,1
E02001900,W02000239,1
E02001926,W02000235,1
E02001934,W02000237,1
E02001992,W02000238,1
E02002001,W02000232,1
E02002024,W02000236,3
E02002049,W02000232,1
E02002053,W02000232,1
E02002064,W02000232,1
E02002088,W02000232,1
E02002096,W02000232,1
E02002118,W02000232,2
E02002129,W02000232,1
E02002136,W02000237,1
E02002201,W02000232,1
E02002551,W02000232,1
E02002574,W02000231,1
E02002598,W02000232,1
E02002611,W02000235,1
E02002659,W02000232,1
E02002675,W02000232,1
E02002678,W02000232,2
E02002753,W02000239,1
E02002758,W02000231,1
E02002764,W02000231,1
E02002766,W02000232,1
E02002777,W02000232,1
E02002849,W02000232,2
E02002899,W02000239,1
E02002909,W02000236,2
E02002910,W02000230,1
E02002914,W02000239,1
E02002920,W02000232,3
E02002921,W02000234,1
E02002923,W02000232,1
E02002924,W02000232,1
E02002926,W02000232,2
E02002927,W02000232,1
E02002969,W02000237,1
E02002991,W02000231,1
E02002992,W02000232,1
E02002996,W02000231,3
E02003001,W02000237,1
E02003006,W02000232,1
E02003010,W02000232,1
E02003017,W02000237,1
E02003023,W02000231,1
E02003024,W02000232,1
E02003027,W02000234,2
E02003027,W02000238,3
E02003029,W02000232,2
E02003031,W02000232,1
E02003031,W02000239,1
E02003032,W02000232,1
E02003037,W02000239,3
E02003039,W02000239,2
E02003040,W02000232,1
E02003041,W02000232,2
E02003043,W02000237,1
E02003043,W02000239,2
E02003044,W02000232,1
E02003045,W02000231,1
E02003045,W02000232,1
E02003045,W02000235,1
E02003045,W02000239,1
E02003047,W02000231,1
E02003048,W02000232,1
E02003061,W02000232,1
E02003065,W02000232,2
E02003065,W02000237,1
E02003067,W02000232,2
E02003073,W02000232,1
E02003073,W02000239,1
E02003079,W02000232,2
E02003080,W02000232,1
E02003082,W02000232,2
E02003084,W02000232,1
E02003084,W02000239,1
E02003087,W02000232,2
E02003091,W02000239,1
E02003095,W02000231,1
E02003100,W02000232,2
E02003101,W02000239,1
E02003103,W02000232,1
E02003106,W02000239,1
E02003109,W02000239,1
E02003110,W02000230,1
E02003113,W02000237,1
E02003113,W02000239,1
E02003116,W02000239,1
E02003119,W02000239,1
E02003146,W02000230,1
E02003159,W02000232,1
E02003172,W02000232,1
E02003192,W02000239,3
