from,to,value
E02000005,E02006530,1
E02000007,E02006530,1
E02000017,E02006531,1
E02000023,E02006531,1
E02000035,E02006538,1
E02000037,E02006532,3
E02000043,E02006530,1
E02000047,E02006539,1
E02000052,E02006530,1
E02000054,E02006530,1
E02000075,E02006530,1
E02000082,E02006530,1
E02000092,E02006530,1
E02000118,E02006530,1
E02000120,E02006535,1
E02000130,E02006537,1
E02000146,E02006538,1
E02000149,E02006537,1
E02000170,E02006530,5
E02000182,E02006537,1
E02000191,E02006532,2
E02000191,E02006534,1
E02000194,E02006535,1
E02000198,E02006539,1
E02000201,E02006530,1
E02000204,E02006530,1
E02000209,E02006530,1
E02000216,E02006538,4
E02000223,E02006537,1
E02000224,E02006538,1
E02000227,E02006530,1
E02000231,E02006539,1
E02000233,E02006538,1
E02000237,E02006537,1
E02000240,E02006539,2
E02000241,E02006539,1
E02000243,E02006539,1
E02000245,E02006530,1
E02000247,E02006530,1
E02000249,E02006538,1
E02000254,E02006539,1
E02000256,E02006538,1
E02000258,E02006530,1
E02000261,E02006530,1
E02000261,E02006539,2
E02000264,E02006530,2
E02000264,E02006532,1
E02000268,E02006530,1
E02000271,E02006531,1
E02000271,E02006537,1
E02000279,E02006530,2
E02000286,E02006530,1
E02000287,E02006539,1
E02000291,E02006538,1
E02000297,E02006537,1
E02000299,E02006537,1
E02000301,E02006537,1
E02000324,E02006530,1
E02000334,E02006534,1
E02000352,E02006531,1
E02000369,E02006538,1
E02000382,E02006530,3
E02000393,E02006539,1
E02000434,E02006538,1
E02000440,E02006531,1
E02000441,E02006530,1
E02000464,E02006530,1
E02000476,E02006530,2
E02000488,E02006530,1
E02000514,E02006530,1
E02000520,E02006530,1
E02000532,E02006530,1
E02000537,E02006530,1
E02000537,E02006531,1
E02000538,E02006530,1
E02000541,E02006530,1
E02000550,E02006530,2
E02000551,E02006538,1
E02000552,E02006530,1
E02000564,E02006537,1
E02000595,E02006530,1
E02000601,E02006531,1
E02000608,E02006539,1
E02000611,E02006530,1
E02000611,E02006532,1
E02000612,E02006538,1
E02000626,E02006537,1
E02000627,E02006530,1
E02000653,E02006539,1
E02000669,E02006530,2
E02000691,E02006537,1
E02000695,E02006530,1
E02000696,E02006534,1
E02000698,E02006538,1
E02000704,E02006537,1
E02000705,E02006530,1
E02000707,E02006530,1
E02000711,E02006538,2
E02000712,E02006538,1
E02000713,E02006530,1
E02000721,E02006530,1
E02000728,E02006530,1
E02000730,E02006530,1
E02000752,E02006538,1
E02000784,E02006534,1
E02000785,E02006530,1
E02000788,E02006530,1
E02000796,E02006537,1
E02000802,E02006531,1
E02000812,E02006530,1
E02000831,E02006531,1
E02000836,E02006530,1
E02000841,E02006537,1
E02000855,E02006530,1
E02000861,E02006530,1
E02000876,E02006539,1
E02000883,E02006537,1
E02000884,E02006530,2
E02000895,E02006538,1
E02000900,E02006530,2
E02000903,E02006530,1
E02000908,E02006530,1
E02000911,E02006530,1
E02000915,E02006530,1
E02000917,E02006537,1
E02000924,E02006539,2
E02000927,E02006530,1
E02000944,E02006534,1
E02000945,E02006537,1
E02000945,E02006538,1
E02000946,E02006530,1
E02000949,E02006538,1
E02000961,E02006530,1
E02000965,E02006530,1
E02000974,E02006539,1
E02000979,E02006537,1
E02000980,E02006532,1
E02000993,E02006530,1
E02001000,E02006530,1
E02001016,E02006532,1
E02001017,E02006530,1
E02001024,E02006530,1
E02001031,E02006530,1
E02001039,E02006530,1
E02001040,E02006530,1
E02001041,E02006530,1
E02001048,E02006530,2
E02001049,E02006539,1
E02001051,E02006539,1
E02001063,E02006530,1
E02001071,E02006530,1
E02001073,E02006530,1
E02001077,E02006530,1
E02001088,E02006530,1
E02001091,E02006530,1
E02001094,E02006530,1
E02001098,E02006530,1
E02001130,E02006530,2
E02001131,E02006530,1
E02001138,E02006530,1
E02001173,E02006530,1
E02001185,E02006530,2
E02001186,E02006530,1
E02001187,E02006530,1
E02001189,E02006530,1
E02001192,E02006530,1
E02001195,E02006530,1
E02001196,E02006531,1
E02001202,E02006530,2
E02001212,E02006530,1
E02001229,E02006530,1
E02001237,E02006530,1
E02001239,E02006530,1
E02001245,E02006530,1
E02001252,E02006530,1
E02001261,E02006530,1
E02001264,E02006530,1
E02001265,E02006530,2
E02001268,E02006530,1
E02001271,E02006530,1
E02001280,E02006530,1
E02001281,E02006530,1
E02001283,E02006530,2
E02001284,E02006530,1
E02001285,E02006530,1
E02001293,E02006530,1
E02001300,E02006530,1
E02001319,E02006530,1
