from,to,value
E02000002,E02004266,1
E02000003,E02004266,1
E02000016,E02004266,1
E02000031,E02004260,2
E02000046,E02004260,2
E02000055,E02004264,1
E02000082,E02004266,1
E02000088,E02004267,1
E02000090,E02004267,1
E02000106,E02004260,1
E02000107,E02004266,1
E02000132,E02004266,1
E02000159,E02004266,1
E02000160,E02004262,1
E02000187,E02004269,1
E02000200,E02004265,1
E02000204,E02004261,1
E02000211,E02004265,1
E02000215,E02004265,1
E02000217,E02004261,1
E02000222,E02004260,1
E02000226,E02004265,1
E02000230,E02004262,2
E02000236,E02004260,1
E02000236,E02004266,1
E02000268,E02004266,1
E02000278,E02004260,1
E02000282,E02004260,1
E02000286,E02004266,1
E02000287,E02004264,1
E02000298,E02004261,1
E02000318,E02004260,1
E02000319,E02004260,1
E02000328,E02004262,1
E02000334,E02004262,1
E02000337,E02004260,1
E02000344,E02004266,1
E02000350,E02004266,4
E02000357,E02004261,1
E02000383,E02004260,1
E02000411,E02004261,1
E02000452,E02004261,1
E02000467,E02004262,1
E02000485,E02004266,2
E02000503,E02004262,2
E02000506,E02004260,1
E02000508,E02004261,3
E02000508,E02004264,1
E02000539,E02004262,1
E02000540,E02004260,1
E02000563,E02004265,1
E02000563,E02004269,1
E02000590,E02004260,3
E02000590,E02004266,2
E02000596,E02004265,1
E02000596,E02004268,1
E02000597,E02004265,1
E02000602,E02004261,1
E02000610,E02004267,2
E02000626,E02004268,1
E02000657,E02004261,1
E02000668,E02004260,1
E02000694,E02004269,1
E02000697,E02004269,1
E02000719,E02004266,1
E02000733,E02004261,1
E02000733,E02004265,1
E02000737,E02004266,1
E02000747,E02004266,1
E02000750,E02004262,1
E02000756,E02004260,1
E02000819,E02004268,1
E02000828,E02004266,1
E02000835,E02004265,1
E02000836,E02004269,1
E02000839,E02004269,1
E02000874,E02004265,1
E02000875,E02004265,1
E02000881,E02004265,1
E02000883,E02004265,1
E02000886,E02004266,1
E02000904,E02004266,1
E02000906,E02004266,1
E02000933,E02004266,1
E02000935,E02004260,1
E02000945,E02004260,1
E02000978,E02004266,1
E02000980,E02004266,1
E02000985,E02004260,1
E02001019,E02004267,1
E02001019,E02004269,1
E02001027,E02004266,1
E02001093,E02004260,2
E02001106,E02004260,1
E02001112,E02004262,1
E02001126,E02004266,1
E02001127,E02004260,1
E02001143,E02004266,1
E02001154,E02004260,2
E02001160,E02004260,1
E02001175,E02004260,1
E02001177,E02004260,1
E02001177,E02004266,1
E02001190,E02004266,1
E02001206,E02004260,1
E02001221,E02004266,1
E02001224,E02004266,1
E02001237,E02004260,1
E02001238,E02004260,1
E02001293,E02004260,1
E02001298,E02004260,1
E02001299,E02004260,1
E02001317,E02004262,1
E02001325,E02004262,1
E02001328,E02004267,1
E02001338,E02004265,1
E02001341,E02004269,1
E02001345,E02004267,1
E02001364,E02004262,2
E02001369,E02004261,1
E02001389,E02004263,1
E02001400,E02004269,1
E02001407,E02004260,1
E02001408,E02004260,2
E02001413,E02004260,1
E02001413,E02004262,1
E02001421,E02004269,1
E02001433,E02004260,1
E02001465,E02004265,1
E02001478,E02004267,1
E02001479,E02004267,1
E02001481,E02004267,1
E02001486,E02004262,1
E02001486,E02004269,1
E02001492,E02004266,1
E02001497,E02004267,1
E02001501,E02004260,1
E02001517,E02004262,1
E02001521,E02004266,1
E02001534,E02004266,1
E02001539,E02004264,1
E02001541,E02004262,2
E02001545,E02004264,2
E02001547,E02004260,1
E02001548,E02004266,1
E02001554,E02004260,1
E02001557,E02004260,1
E02001559,E02004266,1
E02001562,E02004260,1
E02001580,E02004266,1
E02001582,E02004260,1
E02001586,E02004260,1
E02001622,E02004260,1
E02001622,E02004266,1
E02001624,E02004260,1
E02001627,E02004266,1
E02001664,E02004260,1
E02001680,E02004266,1
E02001682,E02004260,1
E02001683,E02004262,1
E02001688,E02004266,1
E02001693,E02004263,1
E02001693,E02004266,1
E02001702,E02004262,1
E02001702,E02004263,1
E02001727,E02004263,1
E02001733,E02004262,1
E02001751,E02004266,1
E02001783,E02004267,1
E02001786,E02004262,1
E02001798,E02004262,3
E02001815,E02004260,1
E02001822,E02004260,1
E02001835,E02004266,1
E02001838,E02004260,1
E02001844,E02004262,1
E02001848,E02004262,1
E02001855,E02004263,1
E02001862,E02004268,1
E02001874,E02004265,2
E02001893,E02004262,1
E02001915,E02004262,2
E02001921,E02004266,1
E02001922,E02004261,1
E02001928,E02004262,1
E02001930,E02004262,2
E02001934,E02004260,1
E02001949,E02004260,2
E02001955,E02004266,1
E02001958,E02004260,1
E02001958,E02004266,2
E02001981,E02004262,1
E02001995,E02004269,1
E02001997,E02004262,1
E02002002,E02004262,1
E02002015,E02004262,1
E02002019,E02004262,1
E02002035,E02004262,1
E02002064,E02004261,1
E02002069,E02004262,1
E02002102,E02004260,1
E02002107,E02004262,1
E02002107,E02004266,1
E02002109,E02004265,1
E02002111,E02004266,1
E02002117,E02004263,1
E02002121,E02004266,1
E02002134,E02004266,1
E02002144,E02004269,2
E02002148,E02004269,1
E02002164,E02004264,1
E02002190,E02004260,1
E02002194,E02004260,1
E02002221,E02004260,2
E02002222,E02004260,1
E02002229,E02004260,1
E02002246,E02004260,1
E02002247,E02004268,1
E02002267,E02004260,2
E02002268,E02004260,1
E02002302,E02004266,1
E02002321,E02004269,1
E02002329,E02004260,1
E02002342,E02004266,1
E02002368,E02004266,1
E02002374,E02004260,1
E02002379,E02004260,1
E02002425,E02004260,1
E02002432,E02004266,1
E02002439,E02004263,1
E02002439,E02004266,1
E02002441,E02004263,1
E02002441,E02004266,1
E02002447,E02004260,1
E02002455,E02004263,1
E02002461,E02004263,1
E02002461,E02004266,1
E02002505,E02004267,2
E02002513,E02004267,1
E02002532,E02004260,1
E02002537,E02004260,1
E02002548,E02004266,1
E02002560,E02004262,1
E02002565,E02004260,1
E02002570,E02004262,1
E02002572,E02004266,1
E02002573,E02004266,1
E02002577,E02004262,1
E02002582,E02004267,1
E02002585,E02004260,1
E02002610,E02004261,1
E02002647,E02004264,1
E02002652,E02004260,1
E02002653,E02004260,1
E02002653,E02004266,1
E02002655,E02004262,1
E02002657,E02004262,1
E02002659,E02004262,1
E02002665,E02004261,1
E02002692,E02004269,2
E02002701,E02004260,1
E02002724,E02004260,1
E02002737,E02004262,1
E02002753,E02004260,1
E02002759,E02004269,1
E02002771,E02004260,1
E02002772,E02004260,1
E02002772,E02004261,1
E02002776,E02004262,1
E02002779,E02004266,1
E02002779,E02004267,3
E02002790,E02004260,1
E02002797,E02004263,1
E02002818,E02004262,1
E02002823,E02004260,1
E02002823,E02004262,1
E02002826,E02004262,1
E02002830,E02004268,1
E02002853,E02004268,1
E02002854,E02004268,1
E02002884,E02004269,1
E02002889,E02004260,1
E02002889,E02004269,2
E02002890,E02004260,1
E02002891,E02004266,1
E02002893,E02004260,2
E02002897,E02004262,1
E02002899,E02004266,1
E02002912,E02004261,2
E02002917,E02004260,2
E02002919,E02004260,1
E02002919,E02004262,1
E02002920,E02004260,1
E02002920,E02004262,1
E02002922,E02004262,1
E02002924,E02004262,1
E02002931,E02004260,1
E02002932,E02004266,2
E02002934,E02004268,1
E02002937,E02004260,1
E02002938,E02004268,1
E02002941,E02004260,1
E02002943,E02004266,1
E02002944,E02004260,1
E02002944,E02004262,1
E02002947,E02004260,2
E02002953,E02004269,1
E02002955,E02004269,1
E02002958,E02004261,1
E02002958,E02004266,1
E02002960,E02004269,1
E02002965,E02004269,1
E02002967,E02004260,1
E02002981,E02004266,1
E02002983,E02004269,1
E02002986,E02004262,1
E02002987,E02004265,1
E02002991,E02004260,1
E02002991,E02004266,1
E02002991,E02004269,1
E02002993,E02004267,2
E02002995,E02004260,1
E02002996,E02004260,1
E02002999,E02004261,1
E02003002,E02004260,1
E02003004,E02004269,2
E02003005,E02004266,1
E02003006,E02004261,1
E02003006,E02004265,1
E02003006,E02004266,2
E02003007,E02004260,1
E02003007,E02004265,1
E02003008,E02004263,2
E02003008,E02004266,1
E02003009,E02004266,1
E02003009,E02004269,1
E02003010,E02004260,2
E02003010,E02004262,1
E02003011,E02004260,1
E02003012,E02004266,1
E02003013,E02004266,3
E02003015,E02004266,3
E02003016,E02004266,1
E02003017,E02004266,1
E02003018,E02004266,1
E02003019,E02004266,1
E02003024,E02004261,1
E02003024,E02004266,1
E02003025,E02004266,3
E02003027,E02004260,1
E02003027,E02004265,1
E02003029,E02004266,1
E02003036,E02004260,1
E02003036,E02004261,1
E02003039,E02004266,1
E02003041,E02004260,1
E02003041,E02004268,2
E02003043,E02004260,1
E02003044,E02004265,1
E02003046,E02004260,1
E02003047,E02004265,2
E02003048,E02004260,1
E02003052,E02004266,1
E02003053,E02004265,1
E02003056,E02004260,1
E02003058,E02004260,1
E02003058,E02004266,1
E02003058,E02004267,1
E02003064,E02004266,1
E02003066,E02004266,1
E02003076,E02004266,2
E02003080,E02004266,1
E02003081,E02004265,1
E02003082,E02004266,1
E02003084,E02004266,1
E02003087,E02004265,1
E02003087,E02004269,1
E02003088,E02004266,2
E02003094,E02004261,2
E02003094,E02004266,1
E02003095,E02004266,2
E02003097,E02004266,1
E02003098,E02004265,1
E02003098,E02004269,1
E02003099,E02004266,1
